# Written on 11Apr2024 at 15:14:19 
# Input file comment: k-mesh for interpolation of KRrBr2
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   1.030533657       2.547242185      0.4067036805      0.1704333005E-05
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   1.067383328     -0.1404877995     -0.4110391429     -0.3678185695E-05
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   1.182321256     -0.2648725847       1.053171261      0.3714400058E-06
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   1.784529396      -2.615472904     -0.2503748150E-01 -0.3084161569E-05
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   1.978954563     -0.7370492776E-01  -1.597205142      0.1599660451E-05
       315 -0.4577245798      0.1525748599     -0.5551115123E-16   2.121925834      0.3017357542E-02  0.1570954881      0.1266694342E-05
       316 -0.5340120098      0.2288622899     -0.7628742997E-01  0.9112277639       1.910974112      0.6939198816     -0.2466089928    
       316 -0.5340120098      0.2288622899     -0.7628742997E-01   1.047386525      0.4751669952E-01 -0.7161680341     -0.5014716993    
       316 -0.5340120098      0.2288622899     -0.7628742997E-01   1.289700247     -0.1783380998       1.469738682      0.1692462863    
       316 -0.5340120098      0.2288622899     -0.7628742997E-01   1.852948461     -0.1538580958      -1.944193466     -0.4402955038E-01
       316 -0.5340120098      0.2288622899     -0.7628742997E-01   1.963618185      -2.291491936     -0.1673902910      0.1000746702    
       316 -0.5340120098      0.2288622899     -0.7628742997E-01   2.106214236     -0.6468810460E-01  0.2532974622      0.8497475826    
       317 -0.6102994398      0.3051497199     -0.1525748599      0.8793555091       1.228429475      0.8741327849     -0.4382839560    
       317 -0.6102994398      0.3051497199     -0.1525748599       1.030682562      0.2017177843     -0.8737379233     -0.9521683311    
       317 -0.6102994398      0.3051497199     -0.1525748599       1.407076157     -0.8498655483E-01   1.788003680      0.2719770537    
       317 -0.6102994398      0.3051497199     -0.1525748599       1.714010964     -0.1542819132      -2.055434024     -0.8678780086E-02
       317 -0.6102994398      0.3051497199     -0.1525748599       2.042238228     -0.1983628446      0.2582032738       1.504908770    
       317 -0.6102994398      0.3051497199     -0.1525748599       2.089516567      -1.650266204     -0.2843655983      0.1908035656    
       318 -0.6865868697      0.3814371498     -0.2288622899      0.9136537940      0.5925183755      0.8681203592     -0.4624788837    
       318 -0.6865868697      0.3814371498     -0.2288622899       1.039900615      0.1829777105     -0.8058816537      -1.439830787    
       318 -0.6865868697      0.3814371498     -0.2288622899       1.531910456     -0.1279911482       1.472474529      0.2650528837    
       318 -0.6865868697      0.3814371498     -0.2288622899       1.567727893      0.2077256501E-01  -1.456919658      0.1130991537    
       318 -0.6865868697      0.3814371498     -0.2288622899       1.936893102     -0.1360940878      0.1587455371       1.995793631    
       318 -0.6865868697      0.3814371498     -0.2288622899       2.151510442     -0.9140054738     -0.3224307180      0.1645275867    
       319 -0.7628742997      0.4577245798     -0.3051497199      0.9801276531      0.1143401727E-05  0.6778175245     -0.2617133304    
       319 -0.7628742997      0.4577245798     -0.3051497199       1.112004917     -0.1507458430E-05 -0.5680437867      -2.065897204    
       319 -0.7628742997      0.4577245798     -0.3051497199       1.407033339      0.1820834355E-05  -1.807457652      0.2247396186    
       319 -0.7628742997      0.4577245798     -0.3051497199       1.678153658     -0.2950237971E-06   2.122861513      0.1933227102    
       319 -0.7628742997      0.4577245798     -0.3051497199       1.782240180     -0.3895941314E-06 -0.1919150733E-01   2.312911145    
       319 -0.7628742997      0.4577245798     -0.3051497199       2.154308408     -0.3547375990E-06 -0.2533731868      0.1070132338    
       320 -0.8391617297      0.5340120098     -0.3814371498       1.053090606     -0.5817348715      0.3672692445     -0.3299260149E-01
       320 -0.8391617297      0.5340120098     -0.3814371498       1.257370555      0.8180598635E-01  -1.488859253      0.1696926065    
       320 -0.8391617297      0.5340120098     -0.3814371498       1.268294327     -0.1829307023     -0.3100217857      -2.551714508    
       320 -0.8391617297      0.5340120098     -0.3814371498       1.590189072      0.9350254380E-01 -0.1024853245       2.407082261    
       320 -0.8391617297      0.5340120098     -0.3814371498       1.828867558     -0.4021147811E-01   2.069714843      0.1283074869    
       320 -0.8391617297      0.5340120098     -0.3814371498       2.095226636      0.9581852324     -0.1571034025      0.7541449203E-01
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       1.089537973     -0.1687616216     -0.1687623409      0.2244725992    
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       1.096785909     -0.2587347876     -0.2587309985      0.2999284156    
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       1.229706171     -0.1543289441     -0.1543319352      -2.986323952    
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       1.582838922     -0.1622581580E-01 -0.1622310863E-01   2.595371709    
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       2.076201998      0.4683303718      0.4683187669      0.5069735842E-01
       321 -0.7628742997E-01 -0.7628742997E-01  0.3814371498       2.079762303      0.4233107072      0.4233151977     -0.3663928165E-01
       322 -0.1525748599      0.4163336342E-16  0.3051497199       1.043754038      0.1278591364      0.3396830794E-06  0.1516736666    
       322 -0.1525748599      0.4163336342E-16  0.3051497199       1.140070262      -1.091053846     -0.6483583931E-06  0.2759163200    
       322 -0.1525748599      0.4163336342E-16  0.3051497199       1.401819448     -0.1740909314      0.1013939306E-05   2.252601795    
       322 -0.1525748599      0.4163336342E-16  0.3051497199       1.466473438     -0.4185109081E-01  0.1705301693E-05  -2.995649190    
       322 -0.1525748599      0.4163336342E-16  0.3051497199       1.967960972       1.738349976      0.1481228234E-05  0.5050625713E-01
       322 -0.1525748599      0.4163336342E-16  0.3051497199       2.121287592     -0.7668197098E-01  0.3368758737E-05  0.1083462277E-01
       323 -0.2288622899      0.7628742997E-01  0.2288622899       1.055842979      0.4700093889E-02  0.6053297906     -0.4698610575E-02
       323 -0.2288622899      0.7628742997E-01  0.2288622899       1.199168787     -0.8065603030      0.6449406340E-01  0.8065621266    
       323 -0.2288622899      0.7628742997E-01  0.2288622899       1.292748777      -1.096894467     -0.9264403903E-01   1.096899026    
       323 -0.2288622899      0.7628742997E-01  0.2288622899       1.625811261       1.478543869      0.8369837823E-01  -1.478547353    
       323 -0.2288622899      0.7628742997E-01  0.2288622899       1.860537829      0.9538367957     -0.3780585375E-02 -0.9538311929    
       323 -0.2288622899      0.7628742997E-01  0.2288622899       2.084534717     -0.6000305657E-01  -1.004630355      0.6000123333E-01
       324 -0.3051497199      0.1525748599      0.1525748599       1.130477569     -0.1154482164E-01  0.5112839334      0.5112762353    
       324 -0.3051497199      0.1525748599      0.1525748599       1.135095128     -0.2538955404      0.5234038304      0.5234146291    
       324 -0.3051497199      0.1525748599      0.1525748599       1.401733300      -2.166950283      0.1930736975E-01  0.1930465919E-01
       324 -0.3051497199      0.1525748599      0.1525748599       1.479839882       2.786329919      0.1228681447      0.1228694865    
       324 -0.3051497199      0.1525748599      0.1525748599       1.958065532     -0.1765289681     -0.9070010036     -0.9069923371    
       324 -0.3051497199      0.1525748599      0.1525748599       1.990229645      0.2691985109E-01 -0.7615844742     -0.7615906255    
       325 -0.3814371498      0.2288622899      0.7628742997E-01   1.053090608      0.3299095979E-01 -0.3672686486      0.5817369093    
       325 -0.3814371498      0.2288622899      0.7628742997E-01   1.257370537     -0.1696923615       1.488860786     -0.8180936278E-01
       325 -0.3814371498      0.2288622899      0.7628742997E-01   1.268294293       2.551713428      0.3100235524      0.1829332060    
       325 -0.3814371498      0.2288622899      0.7628742997E-01   1.590189125      -2.407084010      0.1024854004     -0.9350360669E-01
       325 -0.3814371498      0.2288622899      0.7628742997E-01   1.828867559     -0.1283052774      -2.069715140      0.4021149892E-01
       325 -0.3814371498      0.2288622899      0.7628742997E-01   2.095226655     -0.7541039368E-01  0.1570984030     -0.9581848136    
       326 -0.4577245798      0.3051497199       0.000000000      0.9801276338      0.2617099214     -0.6778169525     -0.8407691789E-06
       326 -0.4577245798      0.3051497199       0.000000000       1.112004923       2.065899822      0.5680401623     -0.3137847891E-05
       326 -0.4577245798      0.3051497199       0.000000000       1.407033343     -0.2247392409       1.807456736     -0.9979867500E-06
       326 -0.4577245798      0.3051497199       0.000000000       1.678153639     -0.1933233583      -2.122863492     -0.2123850764E-05
       326 -0.4577245798      0.3051497199       0.000000000       1.782240216      -2.312910758      0.1919096395E-01  0.9667879653E-06
       326 -0.4577245798      0.3051497199       0.000000000       2.154308365     -0.1070154771      0.2533743443     -0.1764808968E-05
       327 -0.5340120098      0.3814371498     -0.7628742997E-01  0.9136537762      0.4624846880     -0.8681222267     -0.5925180016    
       327 -0.5340120098      0.3814371498     -0.7628742997E-01   1.039900611       1.439825914      0.8058821884     -0.1829763870    
       327 -0.5340120098      0.3814371498     -0.7628742997E-01   1.531910369     -0.2650612505      -1.472465861      0.1279949561    
       327 -0.5340120098      0.3814371498     -0.7628742997E-01   1.567727999     -0.1130915853       1.456911241     -0.2077505729E-01
       327 -0.5340120098      0.3814371498     -0.7628742997E-01   1.936893104      -1.995795028     -0.1587473189      0.1360919606    
       327 -0.5340120098      0.3814371498     -0.7628742997E-01   2.151510295     -0.1645287144      0.3224278583      0.9140069961    
       328 -0.6102994398      0.4577245798     -0.1525748599      0.8793555126      0.4382836347     -0.8741304539      -1.228434324    
       328 -0.6102994398      0.4577245798     -0.1525748599       1.030682569      0.9521700869      0.8737384406     -0.2017180538    
       328 -0.6102994398      0.4577245798     -0.1525748599       1.407076161     -0.2719769921      -1.788003766      0.8498848042E-01
       328 -0.6102994398      0.4577245798     -0.1525748599       1.714010972      0.8679074552E-02   2.055433963      0.1542795753    
       328 -0.6102994398      0.4577245798     -0.1525748599       2.042238225      -1.504904991     -0.2582066446      0.1983588981    
       328 -0.6102994398      0.4577245798     -0.1525748599       2.089516532     -0.1908040919      0.2843691488       1.650268863    
       329 -0.6865868697      0.5340120098     -0.2288622899      0.9112277540      0.2466144733     -0.6939192898      -1.910974315    
       329 -0.6865868697      0.5340120098     -0.2288622899       1.047386526      0.5014722197      0.7161682388     -0.4751536888E-01
       329 -0.6865868697      0.5340120098     -0.2288622899       1.289700239     -0.1692458716      -1.469736675      0.1783360684    
       329 -0.6865868697      0.5340120098     -0.2288622899       1.852948455      0.4403140223E-01   1.944193374      0.1538586219    
       329 -0.6865868697      0.5340120098     -0.2288622899       1.963618148     -0.1000774145      0.1673903758       2.291491738    
